"STATE","STATEABBREVIATION","COUNTY","STATEFP","COUNTYFP","INDICATOR","YEAR","VALUE"
"North Carolina","NC","Richmond County","37","153","drugdeathrate","2015",""
"North Carolina","NC","Alleghany County","37","005","drugdeathrate","2015",""
"North Carolina","NC","Onslow County","37","133","drugdeathrate","2015","11.3"
"North Carolina","NC","Henderson County","37","089","drugdeathrate","2015","19.5"
"North Carolina","NC","Transylvania County","37","175","drugdeathrate","2015",""
"North Carolina","NC","Swain County","37","173","drugdeathrate","2015",""
"North Carolina","NC","Halifax County","37","083","drugdeathrate","2015",""
"North Carolina","NC","Orange County","37","135","drugdeathrate","2015",""
"North Carolina","NC","Macon County","37","113","drugdeathrate","2015",""
"North Carolina","NC","Beaufort County","37","013","drugdeathrate","2015",""
"North Carolina","NC","Avery County","37","011","drugdeathrate","2015",""
"North Carolina","NC","Ashe County","37","009","drugdeathrate","2015",""
"North Carolina","NC","Jones County","37","103","drugdeathrate","2015",""
"North Carolina","NC","Randolph County","37","151","drugdeathrate","2015","25.2"
"North Carolina","NC","Guilford County","37","081","drugdeathrate","2015","12.2"
"North Carolina","NC","Watauga County","37","189","drugdeathrate","2015",""
"North Carolina","NC","Chatham County","37","037","drugdeathrate","2015",""
"North Carolina","NC","Yadkin County","37","197","drugdeathrate","2015",""
"North Carolina","NC","Lincoln County","37","109","drugdeathrate","2015",""
"North Carolina","NC","Craven County","37","049","drugdeathrate","2015","29"
"North Carolina","NC","Clay County","37","043","drugdeathrate","2015",""
"North Carolina","NC","Warren County","37","185","drugdeathrate","2016",""
"North Carolina","NC","Cabarrus County","37","025","drugdeathrate","2016","20.3"
"North Carolina","NC","Chowan County","37","041","drugdeathrate","2016",""
"North Carolina","NC","Iredell County","37","097","drugdeathrate","2016","22.6"
"North Carolina","NC","Alamance County","37","001","drugdeathrate","2016",""
"North Carolina","NC","Watauga County","37","189","drugdeathrate","2016",""
"North Carolina","NC","Perquimans County","37","143","drugdeathrate","2016",""
"North Carolina","NC","Alleghany County","37","005","drugdeathrate","2016",""
"North Carolina","NC","Wilkes County","37","193","drugdeathrate","2016","45.1"
"North Carolina","NC","Caldwell County","37","027","drugdeathrate","2016","33.1"
"North Carolina","NC","Pitt County","37","147","drugdeathrate","2016","15.2"
"North Carolina","NC","Franklin County","37","069","drugdeathrate","2016",""
"North Carolina","NC","Stokes County","37","169","drugdeathrate","2016",""
"North Carolina","NC","Catawba County","37","035","drugdeathrate","2016","26.8"
"North Carolina","NC","Guilford County","37","081","drugdeathrate","2016","18.8"
"North Carolina","NC","Camden County","37","029","drugdeathrate","2016",""
"North Carolina","NC","Caswell County","37","033","drugdeathrate","2016",""
"North Carolina","NC","Yadkin County","37","197","drugdeathrate","2016",""
"North Carolina","NC","Tyrrell County","37","177","drugdeathrate","2016",""
"North Carolina","NC","Rowan County","37","159","drugdeathrate","2016","30.7"
"North Carolina","NC","Burke County","37","023","drugdeathrate","2016","30.4"
"North Carolina","NC","Granville County","37","077","drugdeathrate","2016",""
"North Carolina","NC","Alexander County","37","003","drugdeathrate","2016",""
"North Carolina","NC","Washington County","37","187","drugdeathrate","2016",""
"North Carolina","NC","Union County","37","179","drugdeathrate","2016","11.5"
"North Carolina","NC","Lincoln County","37","109","drugdeathrate","2016","24.6"
"North Carolina","NC","Buncombe County","37","021","drugdeathrate","2016","24.2"
"North Carolina","NC","Polk County","37","149","drugdeathrate","2016",""
"North Carolina","NC","Wilson County","37","195","drugdeathrate","2016",""
"North Carolina","NC","Halifax County","37","083","drugdeathrate","2016",""
"North Carolina","NC","Greene County","37","079","drugdeathrate","2016",""
"North Carolina","NC","Onslow County","37","133","drugdeathrate","2016","23"
"North Carolina","NC","Lee County","37","105","drugdeathrate","2016",""
"North Carolina","NC","Davidson County","37","057","drugdeathrate","2016","24.9"
"North Carolina","NC","Chatham County","37","037","drugdeathrate","2016",""
"North Carolina","NC","Hertford County","37","091","drugdeathrate","2016",""
"North Carolina","NC","Orange County","37","135","drugdeathrate","2016",""
"North Carolina","NC","Nash County","37","127","drugdeathrate","2016","26.6"
"North Carolina","NC","Madison County","37","115","drugdeathrate","2016",""
"North Carolina","NC","Robeson County","37","155","drugdeathrate","2016","15"
"North Carolina","NC","Bladen County","37","017","drugdeathrate","2016",""
"North Carolina","NC","Cleveland County","37","045","drugdeathrate","2016",""
"North Carolina","NC","Person County","37","145","drugdeathrate","2016",""
"North Carolina","NC","Hoke County","37","093","drugdeathrate","2016",""
"North Carolina","NC","Currituck County","37","053","drugdeathrate","2016",""
"North Carolina","NC","New Hanover County","37","129","drugdeathrate","2016","31.3"
"North Carolina","NC","Johnston County","37","101","drugdeathrate","2016","11"
"North Carolina","NC","Carteret County","37","031","drugdeathrate","2016","29"
"North Carolina","NC","Jones County","37","103","drugdeathrate","2016",""
"North Carolina","NC","Anson County","37","007","drugdeathrate","2016",""
"North Carolina","NC","Lenoir County","37","107","drugdeathrate","2016",""
"North Carolina","NC","McDowell County","37","111","drugdeathrate","2016",""
"North Carolina","NC","Wayne County","37","191","drugdeathrate","2016","16.9"
"North Carolina","NC","Ashe County","37","009","drugdeathrate","2016",""
"North Carolina","NC","Wake County","37","183","drugdeathrate","2016","12.5"
"North Carolina","NC","Northampton County","37","131","drugdeathrate","2016",""
"North Carolina","NC","Hyde County","37","095","drugdeathrate","2016",""
"North Carolina","NC","Richmond County","37","153","drugdeathrate","2016",""
"North Carolina","NC","Clay County","37","043","drugdeathrate","2016",""
"North Carolina","NC","Haywood County","37","087","drugdeathrate","2016",""
"North Carolina","NC","Transylvania County","37","175","drugdeathrate","2016",""
"North Carolina","NC","Craven County","37","049","drugdeathrate","2016","34.8"
"North Carolina","NC","Surry County","37","171","drugdeathrate","2016",""
"North Carolina","NC","Jackson County","37","099","drugdeathrate","2016",""
"North Carolina","NC","Scotland County","37","165","drugdeathrate","2016",""
"North Carolina","NC","Columbus County","37","047","drugdeathrate","2016",""
"North Carolina","NC","Mecklenburg County","37","119","drugdeathrate","2016","16.1"
"North Carolina","NC","Pender County","37","141","drugdeathrate","2016",""
"North Carolina","NC","Beaufort County","37","013","drugdeathrate","2016",""
"North Carolina","NC","Brunswick County","37","019","drugdeathrate","2016","31.5"
"North Carolina","NC","Moore County","37","125","drugdeathrate","2016",""
"North Carolina","NC","Avery County","37","011","drugdeathrate","2016",""
"North Carolina","NC","Stanly County","37","167","drugdeathrate","2016",""
"North Carolina","NC","Rockingham County","37","157","drugdeathrate","2016","27.4"
"North Carolina","NC","Bertie County","37","015","drugdeathrate","2016",""
"North Carolina","NC","Mitchell County","37","121","drugdeathrate","2016",""
"North Carolina","NC","Pasquotank County","37","139","drugdeathrate","2016",""
"North Carolina","NC","Cumberland County","37","051","drugdeathrate","2016","18.6"
"North Carolina","NC","Sampson County","37","163","drugdeathrate","2016",""
"North Carolina","NC","Forsyth County","37","067","drugdeathrate","2016","21.3"
"North Carolina","NC","Swain County","37","173","drugdeathrate","2016",""
"North Carolina","NC","Durham County","37","063","drugdeathrate","2016","10.1"
"North Carolina","NC","Martin County","37","117","drugdeathrate","2016",""
"North Carolina","NC","Randolph County","37","151","drugdeathrate","2016","25.8"
"North Carolina","NC","Cherokee County","37","039","drugdeathrate","2016",""
"North Carolina","NC","Rutherford County","37","161","drugdeathrate","2016",""
"North Carolina","NC","Vance County","37","181","drugdeathrate","2016",""
"North Carolina","NC","Harnett County","37","085","drugdeathrate","2016",""
"North Carolina","NC","Macon County","37","113","drugdeathrate","2016",""
"North Carolina","NC","Montgomery County","37","123","drugdeathrate","2016",""
"North Carolina","NC","Gates County","37","073","drugdeathrate","2016",""
"North Carolina","NC","Pamlico County","37","137","drugdeathrate","2016",""
"North Carolina","NC","Gaston County","37","071","drugdeathrate","2016","31.8"
"North Carolina","NC","Davie County","37","059","drugdeathrate","2016",""
"North Carolina","NC","Yancey County","37","199","drugdeathrate","2016",""
"North Carolina","NC","Dare County","37","055","drugdeathrate","2016",""
"North Carolina","NC","Graham County","37","075","drugdeathrate","2016",""
"North Carolina","NC","Henderson County","37","089","drugdeathrate","2016",""
"North Carolina","NC","Duplin County","37","061","drugdeathrate","2016",""
"North Carolina","NC","Edgecombe County","37","065","drugdeathrate","2016",""
"North Carolina","NC","Richmond County","37","153","drugdeathrate","2017",""
"North Carolina","NC","Lincoln County","37","109","drugdeathrate","2017",""
"North Carolina","NC","Wilson County","37","195","drugdeathrate","2017",""
"North Carolina","NC","Cherokee County","37","039","drugdeathrate","2017",""
"North Carolina","NC","Jackson County","37","099","drugdeathrate","2017",""
"North Carolina","NC","Camden County","37","029","drugdeathrate","2017",""
"North Carolina","NC","Macon County","37","113","drugdeathrate","2017",""
"North Carolina","NC","Rockingham County","37","157","drugdeathrate","2017","26.4"
"North Carolina","NC","Randolph County","37","151","drugdeathrate","2017","39.1"
"North Carolina","NC","Clay County","37","043","drugdeathrate","2017",""
"North Carolina","NC","Swain County","37","173","drugdeathrate","2017",""
"North Carolina","NC","Wake County","37","183","drugdeathrate","2017","14"
"North Carolina","NC","Cumberland County","37","051","drugdeathrate","2017","31.9"
"North Carolina","NC","Carteret County","37","031","drugdeathrate","2017","29"
"North Carolina","NC","Transylvania County","37","175","drugdeathrate","2017",""
"North Carolina","NC","Tyrrell County","37","177","drugdeathrate","2017",""
"North Carolina","NC","Wayne County","37","191","drugdeathrate","2017","18.5"
"North Carolina","NC","Bladen County","37","017","drugdeathrate","2017",""
"North Carolina","NC","Iredell County","37","097","drugdeathrate","2017","22.2"
"North Carolina","NC","Pasquotank County","37","139","drugdeathrate","2017",""
"North Carolina","NC","Stanly County","37","167","drugdeathrate","2017","34.2"
"North Carolina","NC","Davie County","37","059","drugdeathrate","2017",""
"North Carolina","NC","Caswell County","37","033","drugdeathrate","2017",""
"North Carolina","NC","Chowan County","37","041","drugdeathrate","2017",""
"North Carolina","NC","New Hanover County","37","129","drugdeathrate","2017","38.3"
"North Carolina","NC","Rowan County","37","159","drugdeathrate","2017","51.2"
"North Carolina","NC","Moore County","37","125","drugdeathrate","2017",""
"North Carolina","NC","Buncombe County","37","021","drugdeathrate","2017","43.1"
"North Carolina","NC","Brunswick County","37","019","drugdeathrate","2017","39"
"North Carolina","NC","Alleghany County","37","005","drugdeathrate","2017",""
"North Carolina","NC","Hyde County","37","095","drugdeathrate","2017",""
"North Carolina","NC","Mitchell County","37","121","drugdeathrate","2017",""
"North Carolina","NC","Burke County","37","023","drugdeathrate","2017","31.4"
"North Carolina","NC","Yadkin County","37","197","drugdeathrate","2017",""
"North Carolina","NC","Currituck County","37","053","drugdeathrate","2017",""
"North Carolina","NC","Mecklenburg County","37","119","drugdeathrate","2017","18.6"
"North Carolina","NC","Warren County","37","185","drugdeathrate","2017",""
"North Carolina","NC","Watauga County","37","189","drugdeathrate","2017",""
"North Carolina","NC","Stokes County","37","169","drugdeathrate","2017","45.9"
"North Carolina","NC","Chatham County","37","037","drugdeathrate","2017",""
"North Carolina","NC","Northampton County","37","131","drugdeathrate","2017",""
"North Carolina","NC","Halifax County","37","083","drugdeathrate","2017",""
"North Carolina","NC","Hoke County","37","093","drugdeathrate","2017",""
"North Carolina","NC","Craven County","37","049","drugdeathrate","2017","39"
"North Carolina","NC","Scotland County","37","165","drugdeathrate","2017",""
"North Carolina","NC","Perquimans County","37","143","drugdeathrate","2017",""
"North Carolina","NC","Person County","37","145","drugdeathrate","2017",""
"North Carolina","NC","Guilford County","37","081","drugdeathrate","2017","23"
"North Carolina","NC","Avery County","37","011","drugdeathrate","2017",""
"North Carolina","NC","Wilkes County","37","193","drugdeathrate","2017","29.2"
"North Carolina","NC","Graham County","37","075","drugdeathrate","2017",""
"North Carolina","NC","Haywood County","37","087","drugdeathrate","2017",""
"North Carolina","NC","Durham County","37","063","drugdeathrate","2017","16.4"
"North Carolina","NC","Gates County","37","073","drugdeathrate","2017",""
"North Carolina","NC","Pitt County","37","147","drugdeathrate","2017","29"
"North Carolina","NC","Onslow County","37","133","drugdeathrate","2017","19.1"
"North Carolina","NC","Beaufort County","37","013","drugdeathrate","2017","42.5"
"North Carolina","NC","Anson County","37","007","drugdeathrate","2017",""
"North Carolina","NC","Harnett County","37","085","drugdeathrate","2017","25.6"
"North Carolina","NC","Jones County","37","103","drugdeathrate","2017",""
"North Carolina","NC","Vance County","37","181","drugdeathrate","2017",""
"North Carolina","NC","Alexander County","37","003","drugdeathrate","2017",""
"North Carolina","NC","Catawba County","37","035","drugdeathrate","2017","27.2"
"North Carolina","NC","Martin County","37","117","drugdeathrate","2017",""
"North Carolina","NC","Hertford County","37","091","drugdeathrate","2017",""
"North Carolina","NC","Granville County","37","077","drugdeathrate","2017",""
"North Carolina","NC","Orange County","37","135","drugdeathrate","2017",""
"North Carolina","NC","Yancey County","37","199","drugdeathrate","2017",""
"North Carolina","NC","Montgomery County","37","123","drugdeathrate","2017",""
"North Carolina","NC","Washington County","37","187","drugdeathrate","2017",""
"North Carolina","NC","Caldwell County","37","027","drugdeathrate","2017",""
"North Carolina","NC","Cabarrus County","37","025","drugdeathrate","2017","32.9"
"North Carolina","NC","Davidson County","37","057","drugdeathrate","2017","33.2"
"North Carolina","NC","Gaston County","37","071","drugdeathrate","2017","25"
"North Carolina","NC","Johnston County","37","101","drugdeathrate","2017","19.3"
"North Carolina","NC","Bertie County","37","015","drugdeathrate","2017",""
"North Carolina","NC","Alamance County","37","001","drugdeathrate","2017","28.3"
"North Carolina","NC","Greene County","37","079","drugdeathrate","2017",""
"North Carolina","NC","Lee County","37","105","drugdeathrate","2017","33.1"
"North Carolina","NC","Surry County","37","171","drugdeathrate","2017","29.1"
"North Carolina","NC","Duplin County","37","061","drugdeathrate","2017",""
"North Carolina","NC","Lenoir County","37","107","drugdeathrate","2017",""
"North Carolina","NC","Ashe County","37","009","drugdeathrate","2017",""
"North Carolina","NC","McDowell County","37","111","drugdeathrate","2017",""
"North Carolina","NC","Cleveland County","37","045","drugdeathrate","2017",""
"North Carolina","NC","Polk County","37","149","drugdeathrate","2017",""
"North Carolina","NC","Robeson County","37","155","drugdeathrate","2017","18.9"
"North Carolina","NC","Franklin County","37","069","drugdeathrate","2017",""
"North Carolina","NC","Henderson County","37","089","drugdeathrate","2017","30.2"
"North Carolina","NC","Pamlico County","37","137","drugdeathrate","2017",""
"North Carolina","NC","Edgecombe County","37","065","drugdeathrate","2017",""
"North Carolina","NC","Dare County","37","055","drugdeathrate","2017",""
"North Carolina","NC","Rutherford County","37","161","drugdeathrate","2017","31.6"
"North Carolina","NC","Forsyth County","37","067","drugdeathrate","2017","22.6"
"North Carolina","NC","Pender County","37","141","drugdeathrate","2017",""
"North Carolina","NC","Columbus County","37","047","drugdeathrate","2017",""
"North Carolina","NC","Nash County","37","127","drugdeathrate","2017",""
"North Carolina","NC","Madison County","37","115","drugdeathrate","2017",""
"North Carolina","NC","Union County","37","179","drugdeathrate","2017","13.8"
"North Carolina","NC","Sampson County","37","163","drugdeathrate","2017",""
"North Dakota","ND","Barnes County","38","003","drugdeathrate","2010",""
"North Dakota","ND","Burleigh County","38","015","drugdeathrate","2010",""
"North Dakota","ND","Steele County","38","091","drugdeathrate","2010",""
"North Dakota","ND","Griggs County","38","039","drugdeathrate","2010",""
"North Dakota","ND","Towner County","38","095","drugdeathrate","2010",""
"North Dakota","ND","Wells County","38","103","drugdeathrate","2010",""
"North Dakota","ND","Stutsman County","38","093","drugdeathrate","2010",""
"North Dakota","ND","Eddy County","38","027","drugdeathrate","2010",""
"North Dakota","ND","Golden Valley County","38","033","drugdeathrate","2010",""
"North Dakota","ND","Traill County","38","097","drugdeathrate","2010",""
"North Dakota","ND","Sheridan County","38","083","drugdeathrate","2010",""
"North Dakota","ND","Mountrail County","38","061","drugdeathrate","2010",""
"North Dakota","ND","Cavalier County","38","019","drugdeathrate","2010",""
"North Dakota","ND","McHenry County","38","049","drugdeathrate","2010",""
"North Dakota","ND","Mercer County","38","057","drugdeathrate","2010",""
"North Dakota","ND","Divide County","38","023","drugdeathrate","2010",""
"North Dakota","ND","Emmons County","38","029","drugdeathrate","2010",""
"North Dakota","ND","Hettinger County","38","041","drugdeathrate","2010",""
"North Dakota","ND","Burke County","38","013","drugdeathrate","2010",""
"North Dakota","ND","Dunn County","38","025","drugdeathrate","2010",""
"North Dakota","ND","Renville County","38","075","drugdeathrate","2010",""
"North Dakota","ND","Ward County","38","101","drugdeathrate","2010",""
"North Dakota","ND","Ransom County","38","073","drugdeathrate","2010",""
"North Dakota","ND","McIntosh County","38","051","drugdeathrate","2010",""
"North Dakota","ND","Pembina County","38","067","drugdeathrate","2010",""
"North Dakota","ND","Sioux County","38","085","drugdeathrate","2010",""
"North Dakota","ND","Sargent County","38","081","drugdeathrate","2010",""
"North Dakota","ND","McKenzie County","38","053","drugdeathrate","2010",""
"North Dakota","ND","Richland County","38","077","drugdeathrate","2010",""
"North Dakota","ND","Bowman County","38","011","drugdeathrate","2010",""
"North Dakota","ND","Benson County","38","005","drugdeathrate","2010",""
"North Dakota","ND","Pierce County","38","069","drugdeathrate","2010",""
"North Dakota","ND","McLean County","38","055","drugdeathrate","2010",""
"North Dakota","ND","LaMoure County","38","045","drugdeathrate","2010",""
"North Dakota","ND","Dickey County","38","021","drugdeathrate","2010",""
"North Dakota","ND","Slope County","38","087","drugdeathrate","2010",""
"North Dakota","ND","Stark County","38","089","drugdeathrate","2010",""
"North Dakota","ND","Nelson County","38","063","drugdeathrate","2010",""
"North Dakota","ND","Cass County","38","017","drugdeathrate","2010",""
"North Dakota","ND","Walsh County","38","099","drugdeathrate","2010",""
"North Dakota","ND","Ramsey County","38","071","drugdeathrate","2010",""
"North Dakota","ND","Grant County","38","037","drugdeathrate","2010",""
"North Dakota","ND","Billings County","38","007","drugdeathrate","2010",""
"North Dakota","ND","Oliver County","38","065","drugdeathrate","2010",""
"North Dakota","ND","Williams County","38","105","drugdeathrate","2010",""
"North Dakota","ND","Logan County","38","047","drugdeathrate","2010",""
"North Dakota","ND","Kidder County","38","043","drugdeathrate","2010",""
"North Dakota","ND","Grand Forks County","38","035","drugdeathrate","2010",""
"North Dakota","ND","Bottineau County","38","009","drugdeathrate","2010",""
"North Dakota","ND","Rolette County","38","079","drugdeathrate","2010",""
"North Dakota","ND","Adams County","38","001","drugdeathrate","2010",""
"North Dakota","ND","Foster County","38","031","drugdeathrate","2010",""
"North Dakota","ND","Morton County","38","059","drugdeathrate","2010",""
"North Dakota","ND","Grand Forks County","38","035","drugdeathrate","2011",""
"North Dakota","ND","McHenry County","38","049","drugdeathrate","2011",""
"North Dakota","ND","Eddy County","38","027","drugdeathrate","2011",""
"North Dakota","ND","Burleigh County","38","015","drugdeathrate","2011",""
"North Dakota","ND","Rolette County","38","079","drugdeathrate","2011",""
"North Dakota","ND","Cass County","38","017","drugdeathrate","2011",""
"North Dakota","ND","Foster County","38","031","drugdeathrate","2011",""
"North Dakota","ND","Stark County","38","089","drugdeathrate","2011",""
"North Dakota","ND","Cavalier County","38","019","drugdeathrate","2011",""
"North Dakota","ND","Mercer County","38","057","drugdeathrate","2011",""
"North Dakota","ND","Ward County","38","101","drugdeathrate","2011",""
"North Dakota","ND","Sargent County","38","081","drugdeathrate","2011",""
"North Dakota","ND","Steele County","38","091","drugdeathrate","2011",""
"North Dakota","ND","Stutsman County","38","093","drugdeathrate","2011",""
"North Dakota","ND","Dunn County","38","025","drugdeathrate","2011",""
"North Dakota","ND","Emmons County","38","029","drugdeathrate","2011",""
"North Dakota","ND","Towner County","38","095","drugdeathrate","2011",""
"North Dakota","ND","Dickey County","38","021","drugdeathrate","2011",""
"North Dakota","ND","Bowman County","38","011","drugdeathrate","2011",""
"North Dakota","ND","McLean County","38","055","drugdeathrate","2011",""
"North Dakota","ND","Walsh County","38","099","drugdeathrate","2011",""
"North Dakota","ND","Griggs County","38","039","drugdeathrate","2011",""
"North Dakota","ND","Ramsey County","38","071","drugdeathrate","2011",""
"North Dakota","ND","Wells County","38","103","drugdeathrate","2011",""
"North Dakota","ND","McIntosh County","38","051","drugdeathrate","2011",""
"North Dakota","ND","Nelson County","38","063","drugdeathrate","2011",""
"North Dakota","ND","Hettinger County","38","041","drugdeathrate","2011",""
"North Dakota","ND","Morton County","38","059","drugdeathrate","2011",""
"North Dakota","ND","Kidder County","38","043","drugdeathrate","2011",""
"North Dakota","ND","Sheridan County","38","083","drugdeathrate","2011",""
"North Dakota","ND","Pembina County","38","067","drugdeathrate","2011",""
"North Dakota","ND","Oliver County","38","065","drugdeathrate","2011",""
"North Dakota","ND","Billings County","38","007","drugdeathrate","2011",""
"North Dakota","ND","Logan County","38","047","drugdeathrate","2011",""
"North Dakota","ND","Pierce County","38","069","drugdeathrate","2011",""
"North Dakota","ND","McKenzie County","38","053","drugdeathrate","2011",""
"North Dakota","ND","Richland County","38","077","drugdeathrate","2011",""
"North Dakota","ND","Williams County","38","105","drugdeathrate","2011",""
"North Dakota","ND","Slope County","38","087","drugdeathrate","2011",""
"North Dakota","ND","Bottineau County","38","009","drugdeathrate","2011",""
"North Dakota","ND","Golden Valley County","38","033","drugdeathrate","2011",""
"North Dakota","ND","LaMoure County","38","045","drugdeathrate","2011",""
"North Dakota","ND","Ransom County","38","073","drugdeathrate","2011",""
"North Dakota","ND","Barnes County","38","003","drugdeathrate","2011",""
"North Dakota","ND","Benson County","38","005","drugdeathrate","2011",""
"North Dakota","ND","Burke County","38","013","drugdeathrate","2011",""
"North Dakota","ND","Mountrail County","38","061","drugdeathrate","2011",""
"North Dakota","ND","Grant County","38","037","drugdeathrate","2011",""
"North Dakota","ND","Sioux County","38","085","drugdeathrate","2011",""
"North Dakota","ND","Renville County","38","075","drugdeathrate","2011",""
"North Dakota","ND","Traill County","38","097","drugdeathrate","2011",""
"North Dakota","ND","Adams County","38","001","drugdeathrate","2011",""
"North Dakota","ND","Divide County","38","023","drugdeathrate","2011",""
"North Dakota","ND","Steele County","38","091","drugdeathrate","2012",""
"North Dakota","ND","LaMoure County","38","045","drugdeathrate","2012",""
"North Dakota","ND","Burke County","38","013","drugdeathrate","2012",""
"North Dakota","ND","Barnes County","38","003","drugdeathrate","2012",""
"North Dakota","ND","Benson County","38","005","drugdeathrate","2012",""
"North Dakota","ND","Oliver County","38","065","drugdeathrate","2012",""
"North Dakota","ND","Eddy County","38","027","drugdeathrate","2012",""
"North Dakota","ND","Rolette County","38","079","drugdeathrate","2012",""
"North Dakota","ND","Pembina County","38","067","drugdeathrate","2012",""
"North Dakota","ND","Cavalier County","38","019","drugdeathrate","2012",""
"North Dakota","ND","Ramsey County","38","071","drugdeathrate","2012",""
"North Dakota","ND","Adams County","38","001","drugdeathrate","2012",""
"North Dakota","ND","Sheridan County","38","083","drugdeathrate","2012",""
"North Dakota","ND","Grand Forks County","38","035","drugdeathrate","2012",""
"North Dakota","ND","Golden Valley County","38","033","drugdeathrate","2012",""
"North Dakota","ND","Stutsman County","38","093","drugdeathrate","2012",""
"North Dakota","ND","Richland County","38","077","drugdeathrate","2012",""
"North Dakota","ND","Slope County","38","087","drugdeathrate","2012",""
"North Dakota","ND","Ward County","38","101","drugdeathrate","2012",""
"North Dakota","ND","McIntosh County","38","051","drugdeathrate","2012",""
"North Dakota","ND","Sioux County","38","085","drugdeathrate","2012",""
"North Dakota","ND","Walsh County","38","099","drugdeathrate","2012",""
"North Dakota","ND","Williams County","38","105","drugdeathrate","2012",""
"North Dakota","ND","Traill County","38","097","drugdeathrate","2012",""
"North Dakota","ND","Nelson County","38","063","drugdeathrate","2012",""
"North Dakota","ND","Sargent County","38","081","drugdeathrate","2012",""
"North Dakota","ND","Logan County","38","047","drugdeathrate","2012",""
"North Dakota","ND","Mercer County","38","057","drugdeathrate","2012",""
"North Dakota","ND","McLean County","38","055","drugdeathrate","2012",""
"North Dakota","ND","Morton County","38","059","drugdeathrate","2012",""
"North Dakota","ND","Griggs County","38","039","drugdeathrate","2012",""
"North Dakota","ND","Emmons County","38","029","drugdeathrate","2012",""
"North Dakota","ND","Hettinger County","38","041","drugdeathrate","2012",""
"North Dakota","ND","Kidder County","38","043","drugdeathrate","2012",""
"North Dakota","ND","Billings County","38","007","drugdeathrate","2012",""
"North Dakota","ND","Burleigh County","38","015","drugdeathrate","2012",""
"North Dakota","ND","Towner County","38","095","drugdeathrate","2012",""
"North Dakota","ND","Dickey County","38","021","drugdeathrate","2012",""
"North Dakota","ND","Stark County","38","089","drugdeathrate","2012",""
"North Dakota","ND","Wells County","38","103","drugdeathrate","2012",""
"North Dakota","ND","Mountrail County","38","061","drugdeathrate","2012",""
"North Dakota","ND","Renville County","38","075","drugdeathrate","2012",""
"North Dakota","ND","McHenry County","38","049","drugdeathrate","2012",""
"North Dakota","ND","McKenzie County","38","053","drugdeathrate","2012",""
"North Dakota","ND","Foster County","38","031","drugdeathrate","2012",""
"North Dakota","ND","Cass County","38","017","drugdeathrate","2012",""
"North Dakota","ND","Dunn County","38","025","drugdeathrate","2012",""
"North Dakota","ND","Grant County","38","037","drugdeathrate","2012",""
"North Dakota","ND","Bottineau County","38","009","drugdeathrate","2012",""
"North Dakota","ND","Ransom County","38","073","drugdeathrate","2012",""
"North Dakota","ND","Divide County","38","023","drugdeathrate","2012",""
"North Dakota","ND","Pierce County","38","069","drugdeathrate","2012",""
"North Dakota","ND","Bowman County","38","011","drugdeathrate","2012",""
"North Dakota","ND","McIntosh County","38","051","drugdeathrate","2013",""
"North Dakota","ND","Eddy County","38","027","drugdeathrate","2013",""
"North Dakota","ND","Wells County","38","103","drugdeathrate","2013",""
"North Dakota","ND","Ramsey County","38","071","drugdeathrate","2013",""
"North Dakota","ND","Rolette County","38","079","drugdeathrate","2013",""
"North Dakota","ND","Bottineau County","38","009","drugdeathrate","2013",""
"North Dakota","ND","Renville County","38","075","drugdeathrate","2013",""
"North Dakota","ND","Sargent County","38","081","drugdeathrate","2013",""
"North Dakota","ND","Steele County","38","091","drugdeathrate","2013",""
"North Dakota","ND","Traill County","38","097","drugdeathrate","2013",""
"North Dakota","ND","Foster County","38","031","drugdeathrate","2013",""
"North Dakota","ND","Richland County","38","077","drugdeathrate","2013",""
"North Dakota","ND","Morton County","38","059","drugdeathrate","2013",""
"North Dakota","ND","Mountrail County","38","061","drugdeathrate","2013",""
"North Dakota","ND","Towner County","38","095","drugdeathrate","2013",""
"North Dakota","ND","Walsh County","38","099","drugdeathrate","2013",""
"North Dakota","ND","Pembina County","38","067","drugdeathrate","2013",""
"North Dakota","ND","Divide County","38","023","drugdeathrate","2013",""
"North Dakota","ND","Sioux County","38","085","drugdeathrate","2013",""
"North Dakota","ND","Benson County","38","005","drugdeathrate","2013",""
"North Dakota","ND","Mercer County","38","057","drugdeathrate","2013",""
"North Dakota","ND","Grand Forks County","38","035","drugdeathrate","2013",""
"North Dakota","ND","Hettinger County","38","041","drugdeathrate","2013",""
"North Dakota","ND","Cavalier County","38","019","drugdeathrate","2013",""
"North Dakota","ND","Kidder County","38","043","drugdeathrate","2013",""
"North Dakota","ND","LaMoure County","38","045","drugdeathrate","2013",""
"North Dakota","ND","McHenry County","38","049","drugdeathrate","2013",""
"North Dakota","ND","Billings County","38","007","drugdeathrate","2013",""
"North Dakota","ND","Dickey County","38","021","drugdeathrate","2013",""
"North Dakota","ND","Burke County","38","013","drugdeathrate","2013",""
"North Dakota","ND","Dunn County","38","025","drugdeathrate","2013",""
"North Dakota","ND","Griggs County","38","039","drugdeathrate","2013",""
"North Dakota","ND","Stutsman County","38","093","drugdeathrate","2013",""
"North Dakota","ND","Emmons County","38","029","drugdeathrate","2013",""
"North Dakota","ND","Ransom County","38","073","drugdeathrate","2013",""
"North Dakota","ND","Bowman County","38","011","drugdeathrate","2013",""
"North Dakota","ND","Golden Valley County","38","033","drugdeathrate","2013",""
